Sale Date,Reciept Id,Customer ID,Customer First Name,Customer Surname,Staff ID,Staff First Name,Staff Surname,Staff office,Office Location,Reciept Transaction Row ID,Item ID,Item Description,Item Quantity,Item Price,Row Total
11/04/2020,61291,C58,Jacob,Martinez,N102,Joseph,Reed,1,Newcastle,6,10,Cordless Drill Kit,2,149.9,299.8
11/04/2020,61291,C58,Jacob,Martinez,N102,Joseph,Reed,1,Newcastle,4,18,Garden Hose,10,22.5,225
11/04/2020,61291,C58,Jacob,Martinez,N102,Joseph,Reed,1,Newcastle,5,26,Drill Bit 9 mm,7,3.75,26.25
11/04/2020,61291,C58,Jacob,Martinez,N102,Joseph,Reed,1,Newcastle,3,30,Drill Driver Hex head,9,4.45,40.05
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,2,5,Tape Measure,5,8.95,44.75
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,6,7,Mitre Saw,4,15,60
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,3,19,Drill Bit 2 mm,2,3,6
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,5,20,Drill Bit 3 mm,10,3,30
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,8,20,Drill Bit 3 mm,3,3,9
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,7,23,Drill Bit 6 mm,6,3.5,21
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,9,23,Drill Bit 6 mm,7,3.5,24.5
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,4,25,Drill Bit 8 mm,7,3.75,26.25
14/04/2020,61292,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,1,27,Drill Bit 10 mm,10,4,40
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,3,1,Hammer,7,25,175
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,1,4,Box of Nails,6,10.95,65.7
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,8,6,Paint Roller Kit,10,12,120
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,5,13,Ruler,9,21.9,197.1
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,4,18,Garden Hose,8,22.5,180
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,6,21,Drill Bit 4 mm,3,3.25,9.75
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,7,25,Drill Bit 8 mm,6,3.75,22.5
15/04/2020,61293,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,2,30,Drill Driver Hex head,2,4.45,8.9
16/04/2020,61294,C27,Allison,Smith,N102,Joseph,Reed,1,Newcastle,1,1,Hammer,8,25,200
16/04/2020,61294,C27,Allison,Smith,N102,Joseph,Reed,1,Newcastle,2,3,Axe,8,18.95,151.6
16/04/2020,61294,C27,Allison,Smith,N102,Joseph,Reed,1,Newcastle,3,22,Drill Bit 5 mm,6,3.25,19.5
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,4,8,Hacksaw,5,9.5,47.5
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,1,9,Box of Screws,9,12.5,112.5
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,2,14,Square,5,25.5,127.5
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,5,23,Drill Bit 6 mm,7,3.5,24.5
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,3,28,Drill Driver Phillips head,9,4.45,40.05
18/04/2020,61295,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,6,28,Drill Driver Phillips head,6,4.45,26.7
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,6,5,Tape Measure,10,8.95,89.5
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,1,7,Mitre Saw,9,15,135
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,4,14,Square,5,25.5,127.5
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,5,16,Socket Set,6,79.95,479.7
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,2,29,Drill Driver Flat Head,5,4.45,22.25
23/04/2020,61296,C7,Mason,Collins,N102,Joseph,Reed,1,Newcastle,3,29,Drill Driver Flat Head,1,4.45,4.45
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,1,14,Square,9,25.5,229.5
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,4,15,Picture Hook,4,8.95,35.8
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,7,17,Punch,8,12,96
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,5,22,Drill Bit 5 mm,10,3.25,32.5
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,6,23,Drill Bit 6 mm,2,3.5,7
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,2,24,Drill Bit 7 mm,4,3.5,14
24/04/2020,61297,C46,Jessica,Flores,N102,Joseph,Reed,1,Newcastle,3,28,Drill Driver Phillips head,10,4.45,44.5
25/04/2020,61298,C50,Noah,Williams,N102,Joseph,Reed,1,Newcastle,5,4,Box of Nails,8,10.95,87.6
25/04/2020,61298,C50,Noah,Williams,N102,Joseph,Reed,1,Newcastle,1,7,Mitre Saw,4,15,60
25/04/2020,61298,C50,Noah,Williams,N102,Joseph,Reed,1,Newcastle,2,7,Mitre Saw,5,15,75
25/04/2020,61298,C50,Noah,Williams,N102,Joseph,Reed,1,Newcastle,4,7,Mitre Saw,9,15,135
25/04/2020,61298,C50,Noah,Williams,N102,Joseph,Reed,1,Newcastle,3,18,Garden Hose,5,22.5,112.5
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,1,4,Box of Nails,10,10.95,109.5
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,3,5,Tape Measure,5,8.95,44.75
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,7,12,Glue,4,3.95,15.8
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,2,13,Ruler,2,21.9,43.8
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,8,18,Garden Hose,3,22.5,67.5
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,5,20,Drill Bit 3 mm,3,3,9
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,6,22,Drill Bit 5 mm,7,3.25,22.75
3/05/2020,61299,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,4,26,Drill Bit 9 mm,10,3.75,37.5
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,6,2,Screwdriver Set,2,45,90
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,7,8,Hacksaw,6,9.5,57
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,1,19,Drill Bit 2 mm,10,3,30
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,2,24,Drill Bit 7 mm,3,3.5,10.5
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,5,24,Drill Bit 7 mm,8,3.5,28
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,3,27,Drill Bit 10 mm,4,4,16
8/05/2020,61300,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,4,28,Drill Driver Phillips head,3,4.45,13.35
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,1,5,Tape Measure,1,8.95,8.95
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,6,8,Hacksaw,4,9.5,38
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,9,10,Cordless Drill Kit,8,149.9,1199.2
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,10,10,Cordless Drill Kit,10,149.9,1499
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,8,13,Ruler,9,21.9,197.1
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,5,16,Socket Set,9,79.95,719.55
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,4,26,Drill Bit 9 mm,7,3.75,26.25
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,3,28,Drill Driver Phillips head,4,4.45,17.8
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,7,28,Drill Driver Phillips head,2,4.45,8.9
15/05/2020,61301,C3,Audrey,Gutierrez,N102,Joseph,Reed,1,Newcastle,2,30,Drill Driver Hex head,3,4.45,13.35
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,7,3,Axe,6,18.95,113.7
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,1,5,Tape Measure,6,8.95,53.7
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,5,14,Square,5,25.5,127.5
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,6,15,Picture Hook,6,8.95,53.7
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,4,20,Drill Bit 3 mm,10,3,30
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,2,24,Drill Bit 7 mm,4,3.5,14
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,3,24,Drill Bit 7 mm,9,3.5,31.5
17/05/2020,61302,C60,Steven,Thomas,N102,Joseph,Reed,1,Newcastle,8,25,Drill Bit 8 mm,2,3.75,7.5
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,9,5,Tape Measure,3,8.95,26.85
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,5,11,Grinder,10,69.9,699
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,8,18,Garden Hose,4,22.5,90
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,3,21,Drill Bit 4 mm,8,3.25,26
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,2,23,Drill Bit 6 mm,9,3.5,31.5
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,6,23,Drill Bit 6 mm,9,3.5,31.5
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,4,24,Drill Bit 7 mm,1,3.5,3.5
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,7,29,Drill Driver Flat Head,1,4.45,4.45
18/05/2020,61303,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,1,30,Drill Driver Hex head,3,4.45,13.35
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,3,2,Screwdriver Set,9,45,405
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,1,7,Mitre Saw,3,15,45
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,8,8,Hacksaw,8,9.5,76
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,2,13,Ruler,8,21.9,175.2
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,7,13,Ruler,6,21.9,131.4
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,5,14,Square,10,25.5,255
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,6,16,Socket Set,2,79.95,159.9
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,9,21,Drill Bit 4 mm,6,3.25,19.5
21/05/2020,61304,C24,Claire,Baker,N102,Joseph,Reed,1,Newcastle,4,27,Drill Bit 10 mm,5,4,20
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,5,3,Axe,7,18.95,132.65
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,2,4,Box of Nails,8,10.95,87.6
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,3,5,Tape Measure,6,8.95,53.7
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,4,11,Grinder,7,69.9,489.3
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,7,22,Drill Bit 5 mm,9,3.25,29.25
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,1,27,Drill Bit 10 mm,10,4,40
26/05/2020,61305,C6,Samuel,Smith,N102,Joseph,Reed,1,Newcastle,6,28,Drill Driver Phillips head,10,4.45,44.5
28/05/2020,61306,C36,Joe,Carter,N102,Joseph,Reed,1,Newcastle,3,7,Mitre Saw,6,15,90
28/05/2020,61306,C36,Joe,Carter,N102,Joseph,Reed,1,Newcastle,2,18,Garden Hose,5,22.5,112.5
28/05/2020,61306,C36,Joe,Carter,N102,Joseph,Reed,1,Newcastle,1,28,Drill Driver Phillips head,8,4.45,35.6
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,5,2,Screwdriver Set,8,45,360
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,3,3,Axe,3,18.95,56.85
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,4,4,Box of Nails,6,10.95,65.7
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,1,5,Tape Measure,6,8.95,53.7
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,6,9,Box of Screws,9,12.5,112.5
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,8,9,Box of Screws,5,12.5,62.5
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,10,11,Grinder,4,69.9,279.6
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,2,19,Drill Bit 2 mm,2,3,6
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,7,24,Drill Bit 7 mm,6,3.5,21
29/05/2020,61307,C40,Kelly,Bell,N102,Joseph,Reed,1,Newcastle,9,26,Drill Bit 9 mm,1,3.75,3.75
1/06/2020,61308,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,2,10,Cordless Drill Kit,5,149.9,749.5
1/06/2020,61308,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,1,30,Drill Driver Hex head,5,4.45,22.25
2/06/2020,61309,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,2,21,Drill Bit 4 mm,3,3.25,9.75
2/06/2020,61309,C43,Jason,Evans,N102,Joseph,Reed,1,Newcastle,1,30,Drill Driver Hex head,2,4.45,8.9
4/06/2020,61310,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,1,18,Garden Hose,10,22.5,225
10/06/2020,61311,C52,Luke,Young,N102,Joseph,Reed,1,Newcastle,5,2,Screwdriver Set,4,45,180
10/06/2020,61311,C52,Luke,Young,N102,Joseph,Reed,1,Newcastle,3,5,Tape Measure,6,8.95,53.7
10/06/2020,61311,C52,Luke,Young,N102,Joseph,Reed,1,Newcastle,4,17,Punch,2,12,24
10/06/2020,61311,C52,Luke,Young,N102,Joseph,Reed,1,Newcastle,1,26,Drill Bit 9 mm,7,3.75,26.25
10/06/2020,61311,C52,Luke,Young,N102,Joseph,Reed,1,Newcastle,2,30,Drill Driver Hex head,3,4.45,13.35
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,7,1,Hammer,7,25,175
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,3,8,Hacksaw,10,9.5,95
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,5,14,Square,5,25.5,127.5
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,6,21,Drill Bit 4 mm,8,3.25,26
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,2,22,Drill Bit 5 mm,8,3.25,26
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,4,22,Drill Bit 5 mm,7,3.25,22.75
11/06/2020,61312,C18,Paige,Ramirez,N102,Joseph,Reed,1,Newcastle,1,24,Drill Bit 7 mm,9,3.5,31.5
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,5,13,Ruler,2,21.9,43.8
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,3,14,Square,8,25.5,204
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,2,15,Picture Hook,3,8.95,26.85
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,4,17,Punch,2,12,24
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,6,17,Punch,2,12,24
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,7,20,Drill Bit 3 mm,5,3,15
12/06/2020,61313,C54,Tiffany,Taylor,N102,Joseph,Reed,1,Newcastle,1,25,Drill Bit 8 mm,7,3.75,26.25
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,7,1,Hammer,3,25,75
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,4,2,Screwdriver Set,3,45,135
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,5,15,Picture Hook,6,8.95,53.7
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,6,17,Punch,8,12,96
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,2,19,Drill Bit 2 mm,5,3,15
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,8,22,Drill Bit 5 mm,3,3.25,9.75
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,1,25,Drill Bit 8 mm,4,3.75,15
13/06/2020,61314,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,3,26,Drill Bit 9 mm,2,3.75,7.5
14/06/2020,61315,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,1,4,Box of Nails,9,10.95,98.55
14/06/2020,61315,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,3,16,Socket Set,7,79.95,559.65
14/06/2020,61315,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,2,23,Drill Bit 6 mm,10,3.5,35
14/06/2020,61315,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,4,28,Drill Driver Phillips head,6,4.45,26.7
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,8,2,Screwdriver Set,8,45,360
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,3,11,Grinder,8,69.9,559.2
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,7,11,Grinder,9,69.9,629.1
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,9,12,Glue,9,3.95,35.55
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,6,18,Garden Hose,1,22.5,22.5
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,5,19,Drill Bit 2 mm,3,3,9
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,2,25,Drill Bit 8 mm,2,3.75,7.5
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,1,26,Drill Bit 9 mm,3,3.75,11.25
19/06/2020,61316,C28,Kayla,James,N102,Joseph,Reed,1,Newcastle,4,27,Drill Bit 10 mm,10,4,40
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,6,1,Hammer,3,25,75
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,4,4,Box of Nails,7,10.95,76.65
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,9,6,Paint Roller Kit,6,12,72
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,3,7,Mitre Saw,9,15,135
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,1,12,Glue,7,3.95,27.65
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,2,22,Drill Bit 5 mm,2,3.25,6.5
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,5,27,Drill Bit 10 mm,5,4,20
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,8,27,Drill Bit 10 mm,6,4,24
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,10,28,Drill Driver Phillips head,2,4.45,8.9
23/06/2020,61317,C37,Destiny,Cox,N102,Joseph,Reed,1,Newcastle,7,30,Drill Driver Hex head,9,4.45,40.05
27/06/2020,61318,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,2,22,Drill Bit 5 mm,9,3.25,29.25
27/06/2020,61318,C16,Lily,Robinson,N102,Joseph,Reed,1,Newcastle,1,26,Drill Bit 9 mm,4,3.75,15
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,4,5,Tape Measure,9,8.95,80.55
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,5,13,Ruler,7,21.9,153.3
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,7,13,Ruler,5,21.9,109.5
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,2,19,Drill Bit 2 mm,5,3,15
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,1,24,Drill Bit 7 mm,6,3.5,21
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,3,26,Drill Bit 9 mm,6,3.75,22.5
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,8,27,Drill Bit 10 mm,6,4,24
27/06/2020,61319,C19,Christian,Nelson,N102,Joseph,Reed,1,Newcastle,6,28,Drill Driver Phillips head,6,4.45,26.7
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,3,6,Paint Roller Kit,9,12,108
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,6,14,Square,7,25.5,178.5
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,2,19,Drill Bit 2 mm,2,3,6
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,1,20,Drill Bit 3 mm,7,3,21
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,4,22,Drill Bit 5 mm,7,3.25,22.75
27/06/2020,61320,C44,Sara,Allen,N102,Joseph,Reed,1,Newcastle,5,22,Drill Bit 5 mm,6,3.25,19.5
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,1,1,Hammer,8,25,200
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,6,14,Square,3,25.5,76.5
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,4,15,Picture Hook,4,8.95,35.8
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,5,17,Punch,7,12,84
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,2,25,Drill Bit 8 mm,10,3.75,37.5
3/07/2020,61321,C56,Chloe,Price,N102,Joseph,Reed,1,Newcastle,3,30,Drill Driver Hex head,6,4.45,26.7
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,7,1,Hammer,3,25,75
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,2,8,Hacksaw,4,9.5,38
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,4,9,Box of Screws,6,12.5,75
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,1,15,Picture Hook,7,8.95,62.65
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,10,15,Picture Hook,7,8.95,62.65
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,5,19,Drill Bit 2 mm,4,3,12
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,8,21,Drill Bit 4 mm,6,3.25,19.5
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,3,24,Drill Bit 7 mm,3,3.5,10.5
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,6,26,Drill Bit 9 mm,3,3.75,11.25
4/07/2020,61322,C42,Alexa,Bennett,N102,Joseph,Reed,1,Newcastle,9,27,Drill Bit 10 mm,8,4,32
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,2,1,Hammer,8,25,200
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,5,3,Axe,7,18.95,132.65
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,6,11,Grinder,10,69.9,699
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,1,17,Punch,9,12,108
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,3,17,Punch,5,12,60
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,8,19,Drill Bit 2 mm,4,3,12
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,9,23,Drill Bit 6 mm,8,3.5,28
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,4,27,Drill Bit 10 mm,7,4,28
12/07/2020,61323,C2,Zach,Murphy,N102,Joseph,Reed,1,Newcastle,7,28,Drill Driver Phillips head,7,4.45,31.15
12/07/2020,61324,C33,Trevor,Baker,N102,Joseph,Reed,1,Newcastle,2,9,Box of Screws,5,12.5,62.5
12/07/2020,61324,C33,Trevor,Baker,N102,Joseph,Reed,1,Newcastle,3,11,Grinder,10,69.9,699
12/07/2020,61324,C33,Trevor,Baker,N102,Joseph,Reed,1,Newcastle,4,27,Drill Bit 10 mm,2,4,8
